AccX,AccY,AccZ,GyroX,GyroY,GyroZ
225.00,133.00,-4432.00,39.00,4.00,-28.00
241.00,150.00,-4424.00,36.00,3.00,-27.00
244.00,122.00,-4443.00,35.00,1.00,-32.00
247.00,141.00,-4441.00,31.00,13.00,-34.00
223.00,139.00,-4432.00,27.00,-2.00,-33.00
221.00,150.00,-4440.00,25.00,11.00,-38.00
237.00,138.00,-4436.00,44.00,4.00,-27.00
248.00,139.00,-4408.00,31.00,0.00,-35.00
232.00,139.00,-4431.00,41.00,-1.00,-30.00
232.00,124.00,-4425.00,33.00,16.00,-26.00
239.00,145.00,-4461.00,40.00,3.00,-40.00
228.00,121.00,-4435.00,53.00,9.00,-26.00
219.00,118.00,-4458.00,36.00,2.00,-35.00
233.00,127.00,-4411.00,23.00,2.00,-36.00
250.00,137.00,-4414.00,39.00,1.00,-17.00
248.00,130.00,-4473.00,38.00,3.00,-39.00
245.00,132.00,-4442.00,29.00,9.00,-37.00
241.00,147.00,-4438.00,37.00,6.00,-40.00
233.00,126.00,-4469.00,42.00,7.00,-24.00
225.00,135.00,-4440.00,34.00,-1.00,-25.00
255.00,162.00,-4407.00,44.00,1.00,-32.00
269.00,117.00,-4457.00,36.00,13.00,-30.00
247.00,142.00,-4422.00,39.00,5.00,-31.00
226.00,149.00,-4462.00,43.00,6.00,-23.00
223.00,138.00,-4440.00,44.00,7.00,-37.00
229.00,130.00,-4473.00,48.00,4.00,-39.00
227.00,155.00,-4401.00,38.00,10.00,-25.00
232.00,119.00,-4469.00,27.00,12.00,-31.00
249.00,137.00,-4454.00,28.00,0.00,-39.00
236.00,158.00,-4441.00,42.00,6.00,-33.00
250.00,123.00,-4467.00,30.00,-3.00,-25.00
240.00,131.00,-4463.00,39.00,11.00,-24.00
239.00,143.00,-4474.00,42.00,4.00,-23.00
242.00,137.00,-4461.00,37.00,6.00,-33.00
228.00,124.00,-4426.00,39.00,3.00,-38.00
232.00,138.00,-4451.00,29.00,-2.00,-30.00
212.00,162.00,-4486.00,37.00,5.00,-34.00
232.00,147.00,-4459.00,45.00,1.00,-37.00
227.00,155.00,-4457.00,30.00,8.00,-33.00
218.00,132.00,-4452.00,49.00,2.00,-28.00
236.00,129.00,-4426.00,33.00,10.00,-31.00
245.00,133.00,-4421.00,34.00,3.00,-40.00
218.00,133.00,-4437.00,47.00,3.00,-31.00
248.00,136.00,-4463.00,28.00,4.00,-30.00
233.00,138.00,-4444.00,27.00,8.00,-21.00
251.00,123.00,-4448.00,43.00,2.00,-29.00
242.00,147.00,-4419.00,39.00,7.00,-19.00
227.00,126.00,-4486.00,38.00,-2.00,-30.00
242.00,155.00,-4448.00,42.00,9.00,-22.00
257.00,147.00,-4480.00,29.00,-7.00,-32.00
250.00,150.00,-4422.00,33.00,-7.00,-32.00
242.00,150.00,-4479.00,40.00,3.00,-31.00
209.00,136.00,-4469.00,34.00,5.00,-26.00
232.00,130.00,-4422.00,38.00,5.00,-23.00
214.00,128.00,-4436.00,35.00,18.00,-16.00
232.00,135.00,-4458.00,40.00,1.00,-35.00
218.00,143.00,-4455.00,28.00,3.00,-21.00
236.00,150.00,-4451.00,37.00,13.00,-32.00
223.00,126.00,-4443.00,28.00,0.00,-42.00
221.00,130.00,-4450.00,44.00,14.00,-25.00
227.00,132.00,-4460.00,42.00,6.00,-32.00
237.00,145.00,-4464.00,32.00,2.00,-39.00
221.00,169.00,-4442.00,40.00,6.00,-18.00
258.00,129.00,-4458.00,38.00,-6.00,-26.00
249.00,126.00,-4476.00,37.00,12.00,-30.00
249.00,114.00,-4456.00,38.00,2.00,-31.00
258.00,155.00,-4432.00,45.00,4.00,-26.00
233.00,129.00,-4468.00,45.00,7.00,-34.00
228.00,120.00,-4444.00,36.00,25.00,-23.00
231.00,146.00,-4435.00,34.00,5.00,-35.00
211.00,143.00,-4404.00,28.00,7.00,-29.00
263.00,109.00,-4424.00,43.00,12.00,-38.00
240.00,124.00,-4445.00,32.00,1.00,-27.00
253.00,142.00,-4488.00,35.00,-5.00,-24.00
227.00,160.00,-4478.00,30.00,6.00,-29.00
248.00,147.00,-4468.00,37.00,3.00,-31.00
237.00,135.00,-4434.00,33.00,9.00,-49.00
214.00,151.00,-4474.00,39.00,16.00,-32.00
245.00,127.00,-4460.00,41.00,2.00,-40.00
226.00,150.00,-4427.00,39.00,12.00,-23.00
234.00,130.00,-4464.00,54.00,-1.00,-35.00
238.00,110.00,-4487.00,45.00,17.00,-39.00
224.00,109.00,-4464.00,30.00,13.00,-27.00
223.00,148.00,-4453.00,24.00,5.00,-34.00
239.00,154.00,-4451.00,39.00,10.00,-35.00
236.00,138.00,-4421.00,40.00,18.00,-20.00
229.00,142.00,-4471.00,43.00,7.00,-30.00
222.00,139.00,-4430.00,49.00,-4.00,-30.00
249.00,150.00,-4456.00,48.00,10.00,-23.00
225.00,139.00,-4407.00,42.00,7.00,-29.00
262.00,138.00,-4448.00,37.00,3.00,-26.00
222.00,129.00,-4411.00,26.00,2.00,-30.00
246.00,160.00,-4460.00,35.00,-5.00,-18.00
223.00,138.00,-4459.00,42.00,6.00,-39.00
226.00,142.00,-4445.00,44.00,-1.00,-35.00
213.00,117.00,-4434.00,31.00,-3.00,-23.00
218.00,150.00,-4436.00,28.00,2.00,-40.00
226.00,138.00,-4426.00,39.00,6.00,-26.00
247.00,132.00,-4468.00,32.00,15.00,-36.00
242.00,147.00,-4454.00,47.00,5.00,-40.00
258.00,136.00,-4442.00,42.00,5.00,-28.00
222.00,138.00,-4413.00,49.00,2.00,-30.00
230.00,133.00,-4443.00,34.00,10.00,-41.00
227.00,137.00,-4448.00,34.00,2.00,-32.00
223.00,135.00,-4478.00,31.00,11.00,-40.00
227.00,134.00,-4450.00,37.00,4.00,-28.00
237.00,160.00,-4446.00,39.00,9.00,-35.00
242.00,134.00,-4430.00,45.00,3.00,-28.00
249.00,140.00,-4419.00,35.00,13.00,-13.00
241.00,136.00,-4427.00,40.00,1.00,-35.00
245.00,157.00,-4405.00,38.00,12.00,-42.00
218.00,121.00,-4471.00,40.00,9.00,-40.00
253.00,130.00,-4445.00,35.00,16.00,-39.00
252.00,155.00,-4439.00,46.00,12.00,-34.00
230.00,125.00,-4476.00,35.00,1.00,-27.00
212.00,136.00,-4435.00,40.00,14.00,-25.00
267.00,140.00,-4464.00,32.00,8.00,-34.00
264.00,112.00,-4462.00,42.00,7.00,-19.00
233.00,156.00,-4456.00,35.00,-2.00,-17.00
209.00,135.00,-4423.00,45.00,10.00,-31.00
240.00,125.00,-4446.00,34.00,14.00,-36.00
232.00,142.00,-4397.00,31.00,13.00,-28.00
234.00,160.00,-4442.00,32.00,1.00,-27.00
214.00,121.00,-4470.00,38.00,4.00,-34.00
257.00,139.00,-4451.00,41.00,-6.00,-25.00
239.00,142.00,-4465.00,38.00,13.00,-22.00
242.00,152.00,-4449.00,31.00,8.00,-37.00
253.00,156.00,-4440.00,30.00,-2.00,-27.00
243.00,117.00,-4437.00,42.00,23.00,-33.00
211.00,131.00,-4423.00,33.00,5.00,-31.00
231.00,153.00,-4400.00,41.00,6.00,-22.00
240.00,132.00,-4443.00,43.00,-1.00,-24.00
241.00,128.00,-4420.00,29.00,16.00,-33.00
208.00,111.00,-4479.00,38.00,15.00,-31.00
236.00,145.00,-4460.00,32.00,17.00,-34.00
250.00,144.00,-4457.00,35.00,14.00,-27.00
249.00,140.00,-4475.00,51.00,2.00,-34.00
203.00,109.00,-4433.00,40.00,3.00,-28.00
251.00,141.00,-4481.00,45.00,1.00,-23.00
225.00,123.00,-4393.00,45.00,3.00,-30.00
245.00,122.00,-4458.00,40.00,7.00,-24.00
227.00,128.00,-4463.00,36.00,10.00,-26.00
225.00,137.00,-4443.00,42.00,8.00,-32.00
211.00,123.00,-4477.00,25.00,-5.00,-32.00
249.00,119.00,-4448.00,31.00,12.00,-30.00
255.00,141.00,-4407.00,36.00,3.00,-34.00
221.00,144.00,-4455.00,33.00,7.00,-34.00
228.00,146.00,-4438.00,42.00,-10.00,-21.00
252.00,127.00,-4460.00,42.00,17.00,-30.00
233.00,133.00,-4439.00,32.00,4.00,-36.00
260.00,108.00,-4446.00,39.00,6.00,-17.00
212.00,154.00,-4460.00,44.00,7.00,-31.00
236.00,129.00,-4460.00,32.00,6.00,-24.00
247.00,143.00,-4460.00,28.00,12.00,-32.00
229.00,135.00,-4461.00,40.00,6.00,-22.00
214.00,113.00,-4432.00,40.00,-5.00,-34.00
238.00,144.00,-4460.00,29.00,5.00,-26.00
217.00,135.00,-4449.00,40.00,3.00,-34.00
221.00,128.00,-4448.00,36.00,7.00,-30.00
240.00,149.00,-4426.00,35.00,1.00,-31.00
211.00,127.00,-4401.00,45.00,6.00,-35.00
224.00,129.00,-4490.00,42.00,2.00,-22.00
238.00,131.00,-4468.00,38.00,-6.00,-28.00
257.00,148.00,-4452.00,46.00,10.00,-37.00
253.00,126.00,-4441.00,25.00,-1.00,-41.00
220.00,123.00,-4453.00,40.00,13.00,-18.00
223.00,124.00,-4440.00,35.00,3.00,-36.00
234.00,135.00,-4450.00,35.00,-2.00,-30.00
250.00,134.00,-4480.00,31.00,-9.00,-34.00
225.00,140.00,-4456.00,31.00,5.00,-27.00
241.00,151.00,-4419.00,42.00,14.00,-33.00
221.00,136.00,-4490.00,29.00,8.00,-38.00
218.00,122.00,-4466.00,38.00,7.00,-38.00
236.00,140.00,-4454.00,44.00,1.00,-23.00
233.00,144.00,-4440.00,46.00,4.00,-27.00
253.00,142.00,-4431.00,36.00,13.00,-26.00
246.00,151.00,-4464.00,38.00,9.00,-22.00
230.00,117.00,-4498.00,41.00,8.00,-30.00
243.00,126.00,-4445.00,39.00,-5.00,-37.00
223.00,130.00,-4404.00,42.00,-2.00,-25.00
244.00,121.00,-4434.00,39.00,8.00,-28.00
248.00,142.00,-4463.00,25.00,4.00,-38.00
238.00,120.00,-4448.00,46.00,10.00,-29.00
258.00,162.00,-4442.00,38.00,0.00,-32.00
242.00,138.00,-4433.00,42.00,6.00,-31.00
227.00,125.00,-4437.00,35.00,10.00,-28.00
242.00,155.00,-4470.00,40.00,4.00,-29.00
220.00,119.00,-4469.00,25.00,10.00,-44.00
211.00,161.00,-4425.00,39.00,12.00,-41.00
235.00,111.00,-4451.00,40.00,4.00,-36.00
240.00,147.00,-4444.00,31.00,15.00,-32.00
235.00,133.00,-4453.00,33.00,5.00,-42.00
216.00,114.00,-4453.00,42.00,-2.00,-47.00
239.00,113.00,-4443.00,32.00,9.00,-28.00
245.00,140.00,-4474.00,44.00,-1.00,-39.00
230.00,139.00,-4441.00,37.00,15.00,-34.00
255.00,147.00,-4464.00,39.00,15.00,-24.00
246.00,141.00,-4441.00,37.00,15.00,-32.00
240.00,146.00,-4418.00,48.00,11.00,-31.00
254.00,122.00,-4439.00,36.00,-4.00,-30.00
243.00,134.00,-4443.00,29.00,12.00,-31.00
243.00,119.00,-4429.00,35.00,14.00,-32.00
239.00,149.00,-4444.00,29.00,12.00,-30.00
248.00,136.00,-4448.00,37.00,5.00,-17.00
246.00,149.00,-4473.00,30.00,14.00,-27.00
260.00,135.00,-4446.00,20.00,16.00,-35.00
267.00,122.00,-4432.00,43.00,1.00,-27.00
251.00,129.00,-4433.00,32.00,11.00,-31.00
252.00,129.00,-4428.00,41.00,15.00,-36.00
206.00,148.00,-4433.00,34.00,18.00,-30.00
233.00,153.00,-4471.00,35.00,6.00,-30.00
240.00,122.00,-4437.00,27.00,7.00,-32.00
241.00,122.00,-4447.00,41.00,6.00,-37.00
232.00,146.00,-4433.00,30.00,11.00,-33.00
238.00,136.00,-4455.00,34.00,3.00,-38.00
258.00,141.00,-4436.00,40.00,16.00,-20.00
250.00,140.00,-4464.00,27.00,14.00,-27.00
223.00,145.00,-4414.00,38.00,12.00,-22.00
272.00,126.00,-4423.00,29.00,5.00,-31.00
226.00,125.00,-4466.00,48.00,7.00,-32.00
249.00,122.00,-4408.00,47.00,2.00,-29.00
252.00,113.00,-4441.00,47.00,8.00,-33.00
247.00,118.00,-4450.00,41.00,-2.00,-36.00
226.00,131.00,-4417.00,38.00,5.00,-26.00
236.00,128.00,-4440.00,51.00,2.00,-26.00
237.00,126.00,-4486.00,46.00,5.00,-24.00
225.00,125.00,-4403.00,27.00,-6.00,-27.00
228.00,138.00,-4416.00,45.00,3.00,-38.00
211.00,137.00,-4455.00,24.00,9.00,-31.00
244.00,139.00,-4475.00,36.00,1.00,-40.00
238.00,142.00,-4428.00,26.00,-1.00,-24.00
266.00,117.00,-4450.00,37.00,11.00,-35.00
248.00,147.00,-4462.00,42.00,10.00,-32.00
243.00,135.00,-4420.00,39.00,-2.00,-33.00
241.00,110.00,-4424.00,31.00,1.00,-28.00
231.00,139.00,-4412.00,27.00,-2.00,-29.00
251.00,136.00,-4431.00,39.00,8.00,-41.00
234.00,125.00,-4467.00,32.00,10.00,-40.00
235.00,130.00,-4437.00,48.00,6.00,-27.00
237.00,131.00,-4438.00,36.00,7.00,-43.00
232.00,159.00,-4462.00,31.00,2.00,-25.00
228.00,142.00,-4436.00,40.00,4.00,-22.00
209.00,130.00,-4430.00,41.00,8.00,-19.00
247.00,154.00,-4432.00,42.00,11.00,-32.00
239.00,131.00,-4420.00,47.00,12.00,-36.00
247.00,144.00,-4438.00,37.00,15.00,-24.00
238.00,139.00,-4438.00,31.00,-2.00,-35.00
248.00,142.00,-4456.00,59.00,0.00,-33.00
235.00,119.00,-4438.00,42.00,-1.00,-29.00
262.00,121.00,-4441.00,36.00,18.00,-26.00
248.00,123.00,-4461.00,47.00,11.00,-33.00
223.00,137.00,-4434.00,37.00,1.00,-29.00
235.00,132.00,-4450.00,36.00,2.00,-24.00
241.00,130.00,-4463.00,33.00,2.00,-36.00
225.00,143.00,-4467.00,27.00,4.00,-27.00
244.00,146.00,-4453.00,50.00,6.00,-31.00
250.00,139.00,-4402.00,36.00,0.00,-31.00
240.00,129.00,-4438.00,50.00,9.00,-31.00
237.00,133.00,-4431.00,47.00,-2.00,-32.00
247.00,118.00,-4457.00,41.00,11.00,-25.00
232.00,134.00,-4432.00,38.00,5.00,-34.00
273.00,136.00,-4446.00,44.00,21.00,-32.00
247.00,154.00,-4479.00,36.00,4.00,-33.00
242.00,131.00,-4431.00,34.00,-3.00,-35.00
246.00,134.00,-4426.00,32.00,5.00,-31.00
253.00,143.00,-4445.00,31.00,10.00,-21.00
248.00,129.00,-4402.00,31.00,5.00,-29.00
252.00,117.00,-4467.00,45.00,14.00,-21.00
224.00,138.00,-4426.00,37.00,-2.00,-25.00
239.00,140.00,-4457.00,41.00,7.00,-21.00
228.00,110.00,-4442.00,38.00,-2.00,-22.00
214.00,119.00,-4414.00,33.00,10.00,-28.00
258.00,126.00,-4442.00,32.00,1.00,-27.00
249.00,159.00,-4451.00,40.00,7.00,-37.00
203.00,164.00,-4425.00,44.00,7.00,-32.00
269.00,125.00,-4427.00,40.00,7.00,-43.00
236.00,127.00,-4462.00,47.00,10.00,-32.00
251.00,146.00,-4419.00,41.00,13.00,-32.00
226.00,152.00,-4435.00,28.00,12.00,-33.00
258.00,116.00,-4470.00,35.00,-6.00,-30.00
220.00,125.00,-4435.00,36.00,-7.00,-25.00
245.00,105.00,-4453.00,42.00,12.00,-22.00
216.00,111.00,-4423.00,38.00,-4.00,-34.00
255.00,119.00,-4432.00,38.00,5.00,-40.00
235.00,104.00,-4432.00,44.00,11.00,-26.00
247.00,119.00,-4418.00,32.00,2.00,-24.00
275.00,140.00,-4433.00,44.00,7.00,-31.00
239.00,129.00,-4461.00,42.00,11.00,-31.00
229.00,142.00,-4428.00,34.00,0.00,-32.00
240.00,135.00,-4442.00,40.00,13.00,-21.00
209.00,114.00,-4458.00,46.00,13.00,-33.00
232.00,151.00,-4431.00,53.00,5.00,-26.00
268.00,146.00,-4423.00,39.00,13.00,-32.00
249.00,123.00,-4434.00,42.00,7.00,-37.00
235.00,139.00,-4471.00,38.00,6.00,-35.00
217.00,146.00,-4461.00,34.00,14.00,-29.00
249.00,149.00,-4456.00,37.00,13.00,-39.00
233.00,148.00,-4448.00,36.00,8.00,-32.00
230.00,146.00,-4424.00,33.00,7.00,-24.00
248.00,132.00,-4470.00,47.00,0.00,-38.00
230.00,126.00,-4425.00,38.00,8.00,-25.00
234.00,129.00,-4444.00,38.00,-7.00,-34.00
237.00,133.00,-4452.00,30.00,2.00,-21.00
235.00,143.00,-4429.00,31.00,13.00,-27.00
240.00,103.00,-4450.00,34.00,10.00,-25.00
229.00,133.00,-4434.00,39.00,-2.00,-26.00
265.00,155.00,-4408.00,26.00,4.00,-32.00
255.00,134.00,-4449.00,36.00,9.00,-36.00
220.00,122.00,-4412.00,37.00,13.00,-28.00
240.00,139.00,-4425.00,32.00,4.00,-22.00
245.00,138.00,-4460.00,35.00,0.00,-27.00
254.00,119.00,-4457.00,43.00,1.00,-31.00
264.00,139.00,-4437.00,37.00,8.00,-33.00
248.00,128.00,-4427.00,38.00,-3.00,-34.00
244.00,121.00,-4467.00,53.00,10.00,-31.00
233.00,143.00,-4483.00,33.00,13.00,-32.00
237.00,152.00,-4420.00,40.00,2.00,-28.00
230.00,132.00,-4459.00,33.00,7.00,-30.00
241.00,134.00,-4465.00,26.00,3.00,-30.00
244.00,120.00,-4403.00,44.00,6.00,-28.00
216.00,150.00,-4449.00,39.00,3.00,-22.00
257.00,153.00,-4444.00,42.00,2.00,-29.00
240.00,135.00,-4459.00,48.00,0.00,-34.00
246.00,120.00,-4438.00,39.00,10.00,-27.00
223.00,150.00,-4418.00,40.00,12.00,-33.00
262.00,127.00,-4449.00,42.00,12.00,-33.00
257.00,144.00,-4440.00,37.00,8.00,-30.00
242.00,135.00,-4445.00,42.00,2.00,-21.00
225.00,128.00,-4474.00,35.00,7.00,-39.00
273.00,145.00,-4423.00,53.00,6.00,-32.00
237.00,146.00,-4453.00,34.00,15.00,-25.00
226.00,116.00,-4450.00,48.00,-1.00,-28.00
203.00,130.00,-4469.00,43.00,9.00,-27.00
241.00,144.00,-4470.00,50.00,14.00,-27.00
253.00,138.00,-4456.00,41.00,-5.00,-28.00
231.00,151.00,-4451.00,30.00,9.00,-27.00
235.00,129.00,-4422.00,39.00,4.00,-30.00
252.00,168.00,-4432.00,40.00,6.00,-32.00
231.00,120.00,-4460.00,53.00,-8.00,-31.00
240.00,134.00,-4436.00,44.00,12.00,-25.00
255.00,131.00,-4437.00,36.00,-3.00,-25.00
216.00,162.00,-4459.00,35.00,8.00,-25.00
229.00,127.00,-4432.00,35.00,11.00,-26.00
242.00,157.00,-4438.00,26.00,3.00,-34.00
232.00,124.00,-4455.00,42.00,6.00,-29.00
203.00,127.00,-4438.00,43.00,2.00,-40.00
221.00,133.00,-4463.00,42.00,9.00,-33.00
229.00,153.00,-4478.00,37.00,8.00,-32.00
261.00,152.00,-4455.00,38.00,-2.00,-23.00
209.00,140.00,-4412.00,41.00,-1.00,-32.00
245.00,139.00,-4462.00,28.00,20.00,-31.00
244.00,156.00,-4462.00,49.00,15.00,-26.00
236.00,132.00,-4428.00,40.00,11.00,-25.00
249.00,132.00,-4448.00,29.00,7.00,-31.00
192.00,140.00,-4435.00,38.00,8.00,-30.00
230.00,140.00,-4449.00,37.00,-2.00,-31.00
247.00,129.00,-4436.00,34.00,1.00,-25.00
248.00,135.00,-4399.00,37.00,7.00,-37.00
234.00,158.00,-4447.00,41.00,10.00,-32.00
236.00,130.00,-4459.00,38.00,2.00,-31.00
241.00,160.00,-4460.00,31.00,5.00,-40.00
254.00,127.00,-4462.00,37.00,-2.00,-26.00
202.00,128.00,-4430.00,37.00,10.00,-31.00
242.00,124.00,-4447.00,38.00,6.00,-27.00
222.00,132.00,-4451.00,26.00,2.00,-27.00
247.00,128.00,-4445.00,41.00,-2.00,-29.00
234.00,138.00,-4439.00,40.00,9.00,-25.00
239.00,163.00,-4434.00,38.00,5.00,-37.00
252.00,144.00,-4452.00,34.00,0.00,-30.00
221.00,137.00,-4457.00,28.00,11.00,-35.00
222.00,134.00,-4453.00,42.00,10.00,-31.00
224.00,134.00,-4456.00,51.00,5.00,-31.00
235.00,132.00,-4471.00,45.00,6.00,-29.00
238.00,125.00,-4467.00,24.00,7.00,-35.00
235.00,140.00,-4444.00,34.00,8.00,-26.00
244.00,145.00,-4429.00,30.00,9.00,-27.00
250.00,150.00,-4410.00,53.00,3.00,-27.00
231.00,135.00,-4421.00,38.00,5.00,-33.00
239.00,124.00,-4462.00,32.00,10.00,-30.00
216.00,144.00,-4444.00,34.00,13.00,-30.00
262.00,151.00,-4426.00,36.00,1.00,-33.00
245.00,141.00,-4457.00,34.00,9.00,-26.00
255.00,150.00,-4434.00,32.00,-2.00,-29.00
240.00,144.00,-4470.00,38.00,2.00,-40.00
244.00,135.00,-4437.00,49.00,8.00,-26.00
237.00,133.00,-4430.00,47.00,12.00,-21.00
236.00,143.00,-4449.00,42.00,-1.00,-28.00
246.00,137.00,-4471.00,37.00,8.00,-30.00
222.00,142.00,-4436.00,27.00,3.00,-37.00
228.00,147.00,-4435.00,38.00,2.00,-23.00
267.00,143.00,-4472.00,34.00,-2.00,-26.00
224.00,142.00,-4455.00,30.00,6.00,-19.00
240.00,127.00,-4461.00,32.00,2.00,-28.00
240.00,144.00,-4442.00,35.00,4.00,-30.00
241.00,135.00,-4458.00,40.00,14.00,-26.00
239.00,146.00,-4451.00,43.00,-3.00,-33.00
209.00,149.00,-4458.00,36.00,-2.00,-20.00
216.00,167.00,-4440.00,31.00,-8.00,-35.00
229.00,149.00,-4472.00,41.00,3.00,-24.00
234.00,146.00,-4446.00,45.00,7.00,-24.00
245.00,134.00,-4455.00,29.00,1.00,-32.00
230.00,136.00,-4421.00,26.00,7.00,-39.00
232.00,159.00,-4462.00,26.00,18.00,-37.00
233.00,159.00,-4438.00,42.00,0.00,-33.00
264.00,116.00,-4416.00,34.00,9.00,-36.00
243.00,162.00,-4462.00,38.00,0.00,-26.00
231.00,138.00,-4454.00,40.00,-3.00,-35.00
244.00,152.00,-4457.00,40.00,10.00,-36.00
259.00,152.00,-4455.00,40.00,10.00,-25.00
222.00,133.00,-4463.00,45.00,9.00,-8.00
241.00,131.00,-4429.00,46.00,7.00,-32.00
253.00,147.00,-4465.00,24.00,0.00,-27.00
230.00,144.00,-4476.00,51.00,0.00,-29.00
241.00,146.00,-4453.00,41.00,2.00,-26.00
242.00,134.00,-4485.00,43.00,5.00,-27.00
216.00,112.00,-4427.00,25.00,14.00,-23.00
225.00,129.00,-4447.00,25.00,7.00,-39.00
238.00,146.00,-4418.00,44.00,17.00,-31.00
226.00,140.00,-4447.00,25.00,2.00,-42.00
234.00,121.00,-4448.00,35.00,3.00,-26.00
231.00,126.00,-4479.00,42.00,-2.00,-44.00
228.00,134.00,-4427.00,44.00,-3.00,-35.00
239.00,126.00,-4488.00,37.00,3.00,-45.00
230.00,149.00,-4444.00,44.00,1.00,-31.00
254.00,133.00,-4422.00,42.00,-8.00,-29.00
231.00,133.00,-4461.00,41.00,9.00,-32.00
217.00,113.00,-4446.00,35.00,5.00,-23.00
252.00,130.00,-4425.00,43.00,11.00,-33.00
251.00,126.00,-4431.00,48.00,3.00,-15.00
230.00,126.00,-4444.00,33.00,11.00,-24.00
251.00,121.00,-4428.00,40.00,1.00,-29.00
220.00,145.00,-4491.00,31.00,8.00,-24.00
236.00,158.00,-4445.00,37.00,7.00,-27.00
254.00,126.00,-4433.00,49.00,12.00,-34.00
235.00,146.00,-4456.00,27.00,14.00,-29.00
243.00,117.00,-4421.00,41.00,-3.00,-25.00
247.00,149.00,-4452.00,36.00,1.00,-29.00
244.00,113.00,-4462.00,41.00,0.00,-30.00
235.00,133.00,-4441.00,32.00,20.00,-42.00
262.00,128.00,-4470.00,34.00,7.00,-37.00
241.00,129.00,-4436.00,55.00,6.00,-29.00
236.00,134.00,-4457.00,41.00,11.00,-33.00
214.00,139.00,-4423.00,29.00,7.00,-27.00
249.00,160.00,-4467.00,50.00,10.00,-25.00
243.00,138.00,-4446.00,39.00,14.00,-29.00
240.00,127.00,-4447.00,30.00,6.00,-31.00
247.00,140.00,-4447.00,42.00,5.00,-29.00
260.00,130.00,-4460.00,42.00,4.00,-27.00
242.00,153.00,-4429.00,43.00,3.00,-29.00
242.00,142.00,-4443.00,44.00,2.00,-23.00
243.00,143.00,-4433.00,35.00,-3.00,-23.00
250.00,117.00,-4472.00,42.00,6.00,-27.00
236.00,124.00,-4446.00,31.00,-1.00,-33.00
228.00,127.00,-4417.00,39.00,2.00,-28.00
215.00,152.00,-4419.00,39.00,-2.00,-25.00
218.00,153.00,-4477.00,47.00,4.00,-36.00
250.00,121.00,-4441.00,42.00,7.00,-37.00
252.00,147.00,-4490.00,44.00,8.00,-32.00
229.00,138.00,-4453.00,34.00,0.00,-30.00
240.00,137.00,-4436.00,40.00,7.00,-21.00
238.00,125.00,-4476.00,45.00,14.00,-28.00
275.00,134.00,-4434.00,28.00,10.00,-36.00
230.00,156.00,-4448.00,36.00,9.00,-37.00
211.00,132.00,-4444.00,38.00,6.00,-20.00
245.00,133.00,-4467.00,40.00,8.00,-28.00
234.00,134.00,-4443.00,39.00,10.00,-37.00
240.00,142.00,-4447.00,49.00,2.00,-31.00
245.00,146.00,-4443.00,46.00,6.00,-35.00
248.00,150.00,-4457.00,27.00,-3.00,-41.00
244.00,142.00,-4446.00,47.00,11.00,-35.00
251.00,138.00,-4426.00,38.00,7.00,-25.00
250.00,133.00,-4459.00,33.00,4.00,-26.00
259.00,144.00,-4454.00,46.00,8.00,-24.00
248.00,115.00,-4444.00,32.00,0.00,-34.00
243.00,112.00,-4437.00,41.00,4.00,-27.00
239.00,136.00,-4426.00,34.00,5.00,-27.00
233.00,106.00,-4418.00,-43.00,126.00,112.00
238.00,178.00,-4437.00,45.00,51.00,28.00
245.00,131.00,-4425.00,21.00,37.00,17.00
247.00,151.00,-4462.00,19.00,73.00,32.00
242.00,140.00,-4443.00,9.00,50.00,20.00
257.00,146.00,-4405.00,24.00,1.00,32.00
207.00,136.00,-4423.00,37.00,31.00,13.00
229.00,150.00,-4419.00,7.00,52.00,18.00
242.00,146.00,-4475.00,20.00,30.00,22.00
238.00,131.00,-4438.00,14.00,42.00,16.00
236.00,145.00,-4427.00,30.00,32.00,2.00
299.00,125.00,-4445.00,31.00,-13.00,-20.00
240.00,134.00,-4465.00,57.00,-32.00,-53.00
243.00,115.00,-4451.00,43.00,-14.00,-57.00
271.00,157.00,-4449.00,56.00,-42.00,-55.00
263.00,138.00,-4467.00,37.00,-26.00,-37.00
246.00,165.00,-4463.00,47.00,-9.00,-41.00
221.00,136.00,-4444.00,20.00,5.00,-34.00
271.00,151.00,-4421.00,38.00,9.00,-31.00
249.00,118.00,-4434.00,28.00,12.00,-20.00
251.00,152.00,-4450.00,53.00,10.00,-63.00
235.00,131.00,-4426.00,33.00,0.00,-78.00
241.00,138.00,-4425.00,75.00,-23.00,-112.00
247.00,113.00,-4443.00,61.00,-41.00,-87.00
243.00,133.00,-4438.00,53.00,-18.00,-75.00
274.00,157.00,-4417.00,47.00,-8.00,-68.00
252.00,132.00,-4487.00,61.00,-8.00,-61.00
236.00,153.00,-4456.00,48.00,11.00,-57.00
270.00,138.00,-4423.00,38.00,17.00,-61.00
251.00,143.00,-4430.00,47.00,5.00,-52.00
258.00,137.00,-4438.00,29.00,-4.00,-40.00
227.00,147.00,-4449.00,43.00,-1.00,-52.00
243.00,150.00,-4449.00,42.00,-8.00,-31.00
247.00,137.00,-4482.00,43.00,-1.00,-47.00
235.00,158.00,-4428.00,32.00,12.00,-39.00
249.00,144.00,-4444.00,41.00,1.00,-26.00
238.00,135.00,-4476.00,49.00,12.00,-28.00
225.00,159.00,-4454.00,36.00,6.00,-30.00
