AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-413.00,-59.00,-4721.00,522.00,-322.00,-617.00
-373.00,-148.00,-4764.00,278.00,-108.00,-493.00
-326.00,-199.00,-4787.00,487.00,12.00,-469.00
-186.00,-4.00,-4882.00,473.00,161.00,-319.00
-214.00,69.00,-4998.00,149.00,417.00,-42.00
-320.00,59.00,-4974.00,-402.00,826.00,242.00
-208.00,-128.00,-4817.00,-560.00,1021.00,409.00
-253.00,-155.00,-4646.00,-712.00,1044.00,541.00
-311.00,-330.00,-4526.00,-659.00,1031.00,574.00
-184.00,-398.00,-4430.00,-594.00,965.00,407.00
-175.00,-413.00,-4220.00,-606.00,809.00,205.00
-224.00,-345.00,-4137.00,-700.00,540.00,135.00
-180.00,-381.00,-4107.00,-477.00,159.00,11.00
-243.00,-353.00,-4193.00,-320.00,-129.00,-146.00
-244.00,-253.00,-4281.00,-215.00,-223.00,-229.00
-55.00,-112.00,-4428.00,-126.00,-236.00,-85.00
-167.00,-62.00,-4496.00,-302.00,-145.00,98.00
-318.00,-180.00,-4525.00,-218.00,134.00,210.00
-252.00,-210.00,-4432.00,14.00,357.00,339.00
-329.00,-213.00,-4297.00,171.00,287.00,406.00
-345.00,-168.00,-4298.00,77.00,140.00,509.00
-195.00,-268.00,-4421.00,107.00,12.00,526.00
-235.00,-333.00,-4515.00,-38.00,85.00,390.00
-214.00,-290.00,-4550.00,-299.00,354.00,242.00
-307.00,-382.00,-4348.00,-682.00,602.00,60.00
-328.00,-330.00,-4120.00,-669.00,557.00,-146.00
-278.00,-305.00,-3948.00,-809.00,145.00,-216.00
-321.00,-176.00,-4053.00,-402.00,-389.00,-124.00
-343.00,-213.00,-4227.00,-201.00,-588.00,-51.00
-213.00,-254.00,-4425.00,-31.00,-577.00,-72.00
-195.00,-54.00,-4588.00,20.00,-452.00,23.00
-192.00,-58.00,-4712.00,268.00,-243.00,181.00
-232.00,33.00,-4727.00,-142.00,155.00,375.00
-234.00,-24.00,-4561.00,-313.00,511.00,588.00
-159.00,-221.00,-4330.00,-626.00,670.00,611.00
-280.00,-395.00,-4093.00,-629.00,550.00,338.00
-408.00,-451.00,-3921.00,-626.00,236.00,-24.00
-263.00,-258.00,-3938.00,-42.00,-369.00,-295.00
-271.00,-14.00,-4265.00,-71.00,-820.00,-358.00
-423.00,118.00,-4509.00,-227.00,-631.00,-194.00
-442.00,215.00,-4557.00,-115.00,-172.00,233.00
-311.00,265.00,-4525.00,40.00,-52.00,781.00
-291.00,281.00,-4673.00,5.00,-27.00,1212.00
-454.00,193.00,-4720.00,-412.00,254.00,1540.00
-327.00,214.00,-4668.00,-519.00,552.00,1933.00
-125.00,208.00,-4591.00,-440.00,689.00,2421.00
-317.00,51.00,-4638.00,-518.00,878.00,2713.00
-446.00,-99.00,-4527.00,-594.00,1229.00,2832.00
-316.00,-198.00,-4291.00,-165.00,1171.00,2853.00
-370.00,-150.00,-4100.00,-636.00,803.00,2695.00
-538.00,-147.00,-3972.00,-752.00,297.00,2501.00
-382.00,-111.00,-4044.00,-234.00,-395.00,2510.00
-250.00,177.00,-4355.00,-291.00,-809.00,2698.00
-408.00,45.00,-4604.00,-193.00,-769.00,2890.00
-136.00,31.00,-4756.00,-104.00,-431.00,3061.00
60.00,-14.00,-4821.00,-290.00,-82.00,3171.00
-149.00,-89.00,-4786.00,-407.00,433.00,3151.00
-296.00,99.00,-4601.00,-307.00,1014.00,3274.00
-84.00,372.00,-4398.00,252.00,1114.00,3803.00
-258.00,657.00,-4367.00,16.00,987.00,4617.00
-375.00,618.00,-4473.00,-286.00,937.00,5465.00
-351.00,352.00,-4568.00,52.00,973.00,6237.00
-277.00,-26.00,-4582.00,-16.00,950.00,6419.00
-429.00,-343.00,-4573.00,-19.00,956.00,6005.00
-290.00,-426.00,-4655.00,474.00,980.00,5503.00
-134.00,-200.00,-4618.00,479.00,1006.00,5150.00
-162.00,-228.00,-4469.00,48.00,1060.00,4873.00
-396.00,-119.00,-4308.00,316.00,1034.00,4706.00
-439.00,29.00,-4078.00,110.00,915.00,4718.00
-441.00,94.00,-3892.00,-21.00,525.00,4905.00
-412.00,194.00,-3868.00,-476.00,-84.00,5114.00
40.00,-20.00,-4058.00,-440.00,-940.00,5339.00
30.00,-157.00,-4505.00,-339.00,-1333.00,5249.00
-191.00,-234.00,-4749.00,-370.00,-758.00,4853.00
-203.00,-125.00,-4724.00,-633.00,144.00,4411.00
-159.00,-97.00,-4578.00,-259.00,628.00,4165.00
-229.00,267.00,-4393.00,-85.00,776.00,4188.00
-115.00,206.00,-4319.00,-727.00,692.00,4355.00
-181.00,143.00,-4352.00,-636.00,495.00,4398.00
-360.00,263.00,-4391.00,-569.00,527.00,4465.00
-376.00,318.00,-4367.00,-159.00,567.00,4641.00
-252.00,388.00,-4391.00,244.00,573.00,4931.00
-131.00,420.00,-4346.00,208.00,656.00,5277.00
122.00,245.00,-4353.00,192.00,698.00,5643.00
437.00,89.00,-4550.00,1371.00,447.00,6060.00
252.00,393.00,-4787.00,1895.00,337.00,6511.00
-39.00,530.00,-4879.00,2204.00,434.00,7021.00
-365.00,490.00,-4854.00,1469.00,597.00,7452.00
-341.00,144.00,-4951.00,1094.00,980.00,7380.00
-318.00,-79.00,-4810.00,887.00,1502.00,6940.00
-453.00,-80.00,-4551.00,745.00,1748.00,6238.00
-646.00,110.00,-4310.00,438.00,1860.00,5738.00
-701.00,286.00,-4031.00,18.00,1899.00,5489.00
-170.00,462.00,-3786.00,-41.00,1531.00,5913.00
465.00,303.00,-3807.00,-315.00,536.00,6692.00
545.00,-202.00,-4075.00,-1188.00,-334.00,6963.00
386.00,-702.00,-4408.00,-1204.00,-448.00,6331.00
46.00,-791.00,-4634.00,-269.00,31.00,5079.00
-267.00,-304.00,-4538.00,50.00,533.00,3990.00
-246.00,314.00,-4267.00,599.00,640.00,3663.00
-53.00,852.00,-4241.00,1353.00,316.00,4262.00
-155.00,1071.00,-4435.00,2194.00,292.00,5446.00
-455.00,1000.00,-4586.00,2941.00,873.00,6594.00
-433.00,772.00,-4387.00,3080.00,1332.00,7494.00
88.00,215.00,-4296.00,2966.00,1170.00,8047.00
340.00,-342.00,-4428.00,2246.00,864.00,7882.00
178.00,-778.00,-4556.00,2163.00,1116.00,6980.00
18.00,-731.00,-4506.00,2742.00,1709.00,5753.00
-193.00,-136.00,-4398.00,3506.00,2073.00,5029.00
-199.00,586.00,-4321.00,3976.00,2208.00,5340.00
-31.00,997.00,-4425.00,4188.00,2324.00,6657.00
98.00,973.00,-4566.00,4042.00,2477.00,8284.00
65.00,378.00,-4471.00,2715.00,2603.00,9164.00
-235.00,-455.00,-4293.00,2252.00,2542.00,8908.00
-129.00,-712.00,-4133.00,1846.00,2359.00,8018.00
282.00,-916.00,-4198.00,1453.00,1834.00,7150.00
626.00,-976.00,-4419.00,1621.00,1398.00,6534.00
902.00,-1038.00,-4749.00,1795.00,1428.00,6095.00
695.00,-1046.00,-5113.00,1890.00,2021.00,5469.00
231.00,-863.00,-5009.00,2291.00,3188.00,4555.00
101.00,-353.00,-4332.00,1197.00,3826.00,3886.00
275.00,-534.00,-3577.00,317.00,3232.00,3558.00
249.00,-656.00,-3343.00,812.00,2069.00,3287.00
159.00,-511.00,-3358.00,788.00,1008.00,2780.00
154.00,-418.00,-3482.00,832.00,285.00,2374.00
358.00,-149.00,-3661.00,944.00,-514.00,2388.00
494.00,-88.00,-4075.00,591.00,-1010.00,2687.00
538.00,-175.00,-4337.00,134.00,-959.00,3028.00
486.00,-625.00,-4484.00,-150.00,-931.00,2907.00
436.00,-814.00,-4475.00,-313.00,-942.00,2318.00
437.00,-849.00,-4522.00,-482.00,-995.00,1639.00
240.00,-706.00,-4616.00,-26.00,-1021.00,1092.00
91.00,-240.00,-4757.00,189.00,-631.00,839.00
58.00,8.00,-4734.00,241.00,-289.00,970.00
-33.00,252.00,-4693.00,191.00,-71.00,1349.00
-111.00,244.00,-4564.00,-133.00,138.00,1792.00
-77.00,116.00,-4327.00,-236.00,50.00,2216.00
105.00,-62.00,-4228.00,-600.00,-330.00,2512.00
189.00,-396.00,-4299.00,-862.00,-759.00,2596.00
438.00,-753.00,-4502.00,-1123.00,-1128.00,2326.00
432.00,-990.00,-4758.00,-1239.00,-1228.00,1653.00
256.00,-980.00,-4892.00,-1175.00,-852.00,706.00
142.00,-544.00,-4678.00,-912.00,-480.00,64.00
138.00,-71.00,-4522.00,-886.00,-393.00,61.00
7.00,133.00,-4387.00,-779.00,-515.00,478.00
-15.00,208.00,-4421.00,-692.00,-668.00,1040.00
92.00,-28.00,-4547.00,-513.00,-878.00,1481.00
88.00,-270.00,-4760.00,-293.00,-832.00,1595.00
176.00,-420.00,-4827.00,-309.00,-515.00,1496.00
252.00,-486.00,-4793.00,-44.00,-169.00,1350.00
158.00,-364.00,-4735.00,239.00,125.00,1243.00
209.00,-195.00,-4582.00,304.00,327.00,1327.00
254.00,-115.00,-4423.00,-8.00,388.00,1569.00
259.00,-249.00,-4280.00,-301.00,220.00,1737.00
102.00,-350.00,-4176.00,-635.00,-75.00,1638.00
31.00,-425.00,-4104.00,-884.00,-360.00,1355.00
-9.00,-362.00,-4028.00,-1163.00,-744.00,1146.00
90.00,-295.00,-4095.00,-1227.00,-1154.00,989.00
262.00,-370.00,-4312.00,-1251.00,-1430.00,943.00
494.00,-539.00,-4473.00,-1146.00,-1418.00,826.00
429.00,-678.00,-4681.00,-957.00,-1168.00,480.00
362.00,-629.00,-4826.00,-616.00,-591.00,18.00
212.00,-364.00,-4760.00,-48.00,180.00,-228.00
233.00,-39.00,-4474.00,202.00,712.00,-112.00
206.00,59.00,-4220.00,338.00,750.00,274.00
65.00,19.00,-3953.00,170.00,509.00,569.00
77.00,-43.00,-3894.00,36.00,49.00,772.00
66.00,-145.00,-3919.00,-159.00,-508.00,805.00
56.00,-223.00,-4144.00,-360.00,-888.00,743.00
138.00,-317.00,-4360.00,-481.00,-899.00,591.00
177.00,-343.00,-4441.00,-469.00,-798.00,425.00
182.00,-399.00,-4526.00,-382.00,-673.00,264.00
147.00,-405.00,-4560.00,-186.00,-489.00,-11.00
97.00,-282.00,-4590.00,-80.00,-260.00,-209.00
104.00,-158.00,-4506.00,23.00,-192.00,-223.00
-7.00,-61.00,-4520.00,7.00,-194.00,-115.00
-16.00,63.00,-4453.00,76.00,-218.00,49.00
-10.00,86.00,-4493.00,3.00,-290.00,271.00
-1.00,78.00,-4562.00,-30.00,-256.00,543.00
21.00,21.00,-4576.00,-137.00,-179.00,758.00
10.00,-96.00,-4559.00,-132.00,-154.00,879.00
75.00,-140.00,-4560.00,-328.00,-69.00,885.00
46.00,-239.00,-4504.00,-319.00,17.00,821.00
46.00,-224.00,-4490.00,-380.00,70.00,721.00
19.00,-199.00,-4382.00,-426.00,44.00,599.00
53.00,-168.00,-4340.00,-474.00,-90.00,550.00
81.00,-127.00,-4373.00,-644.00,-156.00,555.00
62.00,-97.00,-4352.00,-732.00,-210.00,662.00
-93.00,-65.00,-4386.00,-571.00,-305.00,691.00
-78.00,-61.00,-4427.00,-744.00,-332.00,656.00
10.00,14.00,-4429.00,-677.00,-374.00,722.00
168.00,42.00,-4398.00,-797.00,-380.00,936.00
192.00,-79.00,-4473.00,-715.00,-430.00,1147.00
103.00,-257.00,-4570.00,-659.00,-282.00,1106.00
54.00,-353.00,-4525.00,-512.00,-79.00,826.00
14.00,-348.00,-4486.00,-177.00,-35.00,545.00
112.00,-249.00,-4447.00,44.00,19.00,385.00
110.00,-211.00,-4384.00,59.00,-5.00,266.00
107.00,-233.00,-4437.00,98.00,-84.00,143.00
128.00,-165.00,-4489.00,150.00,-99.00,60.00
153.00,-113.00,-4502.00,143.00,-9.00,70.00
165.00,-79.00,-4422.00,149.00,111.00,138.00
70.00,-44.00,-4426.00,152.00,210.00,213.00
-20.00,-14.00,-4383.00,215.00,184.00,257.00
-79.00,44.00,-4329.00,243.00,-26.00,302.00
-90.00,79.00,-4320.00,72.00,-233.00,361.00
42.00,-64.00,-4422.00,-260.00,-384.00,395.00
70.00,-145.00,-4509.00,-169.00,-378.00,388.00
31.00,-187.00,-4607.00,11.00,-231.00,289.00
2.00,-84.00,-4594.00,37.00,-17.00,212.00
17.00,-46.00,-4577.00,80.00,122.00,220.00
46.00,-19.00,-4517.00,257.00,207.00,370.00
69.00,-28.00,-4463.00,286.00,260.00,527.00
58.00,-191.00,-4420.00,68.00,217.00,522.00
61.00,-289.00,-4414.00,47.00,90.00,341.00
0.00,-354.00,-4423.00,-106.00,-7.00,43.00
-60.00,-268.00,-4443.00,19.00,-27.00,-210.00
-74.00,-63.00,-4390.00,89.00,-109.00,-277.00
66.00,108.00,-4407.00,-77.00,-245.00,-37.00
84.00,71.00,-4455.00,-149.00,-302.00,278.00
33.00,-55.00,-4494.00,-188.00,-191.00,459.00
-28.00,-139.00,-4539.00,-117.00,-66.00,436.00
-7.00,-193.00,-4465.00,-11.00,-23.00,341.00
40.00,-242.00,-4447.00,126.00,-44.00,228.00
20.00,-196.00,-4453.00,354.00,25.00,141.00
59.00,-109.00,-4444.00,329.00,56.00,143.00
12.00,-151.00,-4472.00,340.00,50.00,129.00
-60.00,-120.00,-4462.00,361.00,81.00,101.00
-78.00,-41.00,-4435.00,366.00,133.00,116.00
-84.00,96.00,-4393.00,310.00,119.00,260.00
3.00,100.00,-4398.00,203.00,65.00,520.00
31.00,-14.00,-4428.00,79.00,2.00,709.00
25.00,-154.00,-4420.00,-34.00,-47.00,720.00
37.00,-294.00,-4385.00,-79.00,-128.00,550.00
27.00,-276.00,-4449.00,-28.00,-192.00,317.00
67.00,-128.00,-4488.00,115.00,-173.00,223.00
145.00,26.00,-4562.00,141.00,-95.00,383.00
177.00,46.00,-4562.00,198.00,23.00,637.00
156.00,42.00,-4563.00,300.00,226.00,801.00
269.00,-45.00,-4478.00,198.00,356.00,911.00
359.00,-130.00,-4377.00,233.00,337.00,976.00
338.00,-238.00,-4367.00,271.00,297.00,908.00
368.00,-315.00,-4264.00,300.00,259.00,688.00
423.00,-295.00,-4334.00,367.00,98.00,422.00
423.00,-285.00,-4312.00,276.00,-104.00,130.00
491.00,-202.00,-4313.00,156.00,-310.00,-121.00
506.00,-90.00,-4368.00,140.00,-545.00,-235.00
630.00,45.00,-4486.00,-86.00,-720.00,-161.00
720.00,19.00,-4623.00,-255.00,-725.00,39.00
751.00,-118.00,-4829.00,-242.00,-577.00,161.00
682.00,-194.00,-4901.00,-182.00,-248.00,48.00
668.00,-200.00,-4900.00,30.00,160.00,-120.00
640.00,-42.00,-4788.00,273.00,370.00,-124.00
804.00,-57.00,-4737.00,58.00,333.00,-7.00
801.00,-4.00,-4723.00,394.00,377.00,285.00
882.00,38.00,-4791.00,611.00,513.00,597.00
847.00,-17.00,-4778.00,765.00,671.00,877.00
786.00,-150.00,-4685.00,421.00,817.00,952.00
788.00,-336.00,-4602.00,394.00,874.00,829.00
862.00,-436.00,-4468.00,136.00,870.00,564.00
901.00,-652.00,-4360.00,184.00,843.00,177.00
876.00,-646.00,-4292.00,227.00,824.00,-291.00
747.00,-631.00,-4264.00,128.00,788.00,-804.00
673.00,-520.00,-4245.00,401.00,699.00,-1152.00
439.00,-258.00,-4249.00,520.00,556.00,-1282.00
373.00,-151.00,-4269.00,-321.00,484.00,-1391.00
280.00,-168.00,-4280.00,-520.00,508.00,-1486.00
196.00,-40.00,-4249.00,-403.00,497.00,-1468.00
319.00,54.00,-4184.00,-189.00,134.00,-1153.00
133.00,121.00,-4313.00,-395.00,-141.00,-781.00
1.00,29.00,-4469.00,-409.00,-210.00,-483.00
143.00,-94.00,-4608.00,-152.00,-112.00,-201.00
309.00,-101.00,-4763.00,237.00,-116.00,315.00
545.00,-432.00,-4937.00,441.00,151.00,660.00
375.00,-640.00,-4921.00,1362.00,600.00,769.00
-128.00,-648.00,-4786.00,1425.00,1443.00,436.00
-401.00,-700.00,-4388.00,702.00,1902.00,-405.00
-478.00,-571.00,-3928.00,602.00,1462.00,-1121.00
-539.00,-351.00,-3694.00,43.00,503.00,-1517.00
-698.00,-273.00,-3784.00,184.00,-339.00,-1640.00
-847.00,-20.00,-3993.00,-15.00,-888.00,-1719.00
-780.00,62.00,-4181.00,-456.00,-1127.00,-1626.00
-715.00,104.00,-4473.00,-740.00,-1213.00,-1326.00
-761.00,12.00,-4624.00,-884.00,-1028.00,-1112.00
-831.00,-98.00,-4730.00,-661.00,-578.00,-1054.00
-866.00,-33.00,-4760.00,-356.00,-191.00,-974.00
-964.00,-2.00,-4714.00,-345.00,150.00,-840.00
-1196.00,4.00,-4522.00,-433.00,472.00,-813.00
-1179.00,21.00,-4437.00,-289.00,442.00,-749.00
-1202.00,80.00,-4295.00,-269.00,310.00,-590.00
-1139.00,102.00,-4282.00,-363.00,59.00,-332.00
-1173.00,28.00,-4318.00,-430.00,-180.00,-192.00
-1139.00,-75.00,-4366.00,-258.00,-260.00,-208.00
-1084.00,-87.00,-4443.00,-111.00,-160.00,-242.00
-1019.00,-46.00,-4409.00,-99.00,-68.00,-157.00
-983.00,-96.00,-4360.00,-68.00,-137.00,-2.00
-909.00,-144.00,-4300.00,-16.00,-228.00,96.00
-869.00,-191.00,-4381.00,-14.00,-255.00,144.00
-841.00,-220.00,-4395.00,55.00,-351.00,149.00
-839.00,-210.00,-4446.00,71.00,-392.00,134.00
-924.00,-109.00,-4483.00,304.00,-269.00,158.00
-838.00,46.00,-4400.00,479.00,-134.00,342.00
-777.00,2.00,-4337.00,331.00,-262.00,627.00
-804.00,-123.00,-4368.00,220.00,-519.00,806.00
-758.00,-269.00,-4456.00,-72.00,-716.00,768.00
-641.00,-414.00,-4519.00,-461.00,-890.00,569.00
-579.00,-457.00,-4622.00,-513.00,-1061.00,297.00
-580.00,-408.00,-4793.00,-627.00,-977.00,41.00
-602.00,-384.00,-4905.00,-694.00,-673.00,-203.00
-705.00,-224.00,-4892.00,-760.00,-305.00,-488.00
-725.00,-5.00,-4817.00,-809.00,-78.00,-541.00
-677.00,130.00,-4765.00,-579.00,46.00,-222.00
-660.00,185.00,-4741.00,-404.00,210.00,260.00
-721.00,93.00,-4778.00,-218.00,431.00,615.00
-740.00,-20.00,-4681.00,-139.00,648.00,781.00
-625.00,-10.00,-4587.00,181.00,731.00,936.00
-467.00,62.00,-4497.00,-30.00,674.00,1203.00
-387.00,-24.00,-4463.00,-199.00,503.00,1496.00
-376.00,-122.00,-4536.00,-338.00,414.00,1679.00
-355.00,-198.00,-4566.00,-437.00,554.00,1699.00
-257.00,-217.00,-4517.00,-660.00,798.00,1662.00
-287.00,-319.00,-4457.00,-625.00,835.00,1517.00
-242.00,-201.00,-4372.00,-840.00,871.00,1366.00
-157.00,-143.00,-4204.00,-904.00,848.00,1335.00
-137.00,-113.00,-4135.00,-891.00,619.00,1370.00
-94.00,-78.00,-4156.00,-718.00,375.00,1411.00
-63.00,-83.00,-4231.00,-358.00,317.00,1463.00
117.00,17.00,-4253.00,-253.00,301.00,1566.00
312.00,33.00,-4307.00,-161.00,290.00,1765.00
414.00,56.00,-4392.00,77.00,370.00,1969.00
569.00,102.00,-4476.00,-19.00,618.00,2126.00
650.00,81.00,-4429.00,-354.00,955.00,2250.00
777.00,-11.00,-4326.00,-665.00,1212.00,2248.00
825.00,-99.00,-4225.00,-855.00,1312.00,2109.00
833.00,-151.00,-4118.00,-870.00,1298.00,1811.00
994.00,-126.00,-3929.00,-979.00,1215.00,1549.00
1047.00,-182.00,-3746.00,-900.00,840.00,1310.00
1029.00,-122.00,-3709.00,-587.00,167.00,1053.00
1175.00,27.00,-3901.00,-375.00,-512.00,928.00
1363.00,87.00,-4135.00,-469.00,-867.00,925.00
1461.00,85.00,-4395.00,-455.00,-908.00,926.00
1626.00,39.00,-4528.00,-433.00,-544.00,934.00
1758.00,-27.00,-4554.00,-111.00,-97.00,1024.00
1657.00,-16.00,-4472.00,-47.00,242.00,1009.00
1549.00,-116.00,-4339.00,-76.00,368.00,862.00
1465.00,-185.00,-4269.00,210.00,334.00,629.00
1369.00,-115.00,-4192.00,108.00,155.00,315.00
1295.00,-100.00,-4242.00,185.00,-162.00,52.00
1247.00,8.00,-4227.00,24.00,-406.00,-103.00
1220.00,48.00,-4300.00,-164.00,-596.00,-140.00
1086.00,88.00,-4475.00,-114.00,-830.00,-218.00
1019.00,101.00,-4639.00,-216.00,-891.00,-298.00
1055.00,117.00,-4809.00,-222.00,-788.00,-309.00
902.00,169.00,-4948.00,-309.00,-520.00,-293.00
867.00,131.00,-5014.00,-128.00,-77.00,-342.00
827.00,212.00,-4969.00,54.00,407.00,-343.00
753.00,225.00,-4809.00,162.00,847.00,-298.00
736.00,186.00,-4645.00,255.00,1105.00,-235.00
564.00,246.00,-4415.00,186.00,1188.00,-180.00
443.00,99.00,-4189.00,-86.00,1062.00,-244.00
447.00,139.00,-4015.00,-201.00,620.00,-303.00
349.00,101.00,-4132.00,-444.00,157.00,-424.00
417.00,160.00,-4166.00,-133.00,-208.00,-453.00
397.00,144.00,-4408.00,-413.00,-248.00,-475.00
381.00,121.00,-4512.00,-190.00,-157.00,-490.00
416.00,84.00,-4538.00,-331.00,13.00,-521.00
326.00,140.00,-4553.00,-372.00,290.00,-484.00
267.00,160.00,-4495.00,-358.00,489.00,-364.00
310.00,135.00,-4373.00,-251.00,465.00,-179.00
225.00,187.00,-4364.00,-274.00,503.00,-27.00
185.00,108.00,-4380.00,-144.00,561.00,70.00
258.00,-46.00,-4288.00,-43.00,550.00,70.00
100.00,-20.00,-4279.00,-28.00,590.00,-36.00
202.00,-100.00,-4177.00,178.00,558.00,-196.00
175.00,-11.00,-4112.00,231.00,370.00,-272.00
73.00,-99.00,-4079.00,110.00,76.00,-410.00
27.00,-25.00,-4108.00,205.00,-239.00,-557.00
63.00,102.00,-4206.00,114.00,-439.00,-632.00
118.00,205.00,-4332.00,34.00,-547.00,-506.00
67.00,164.00,-4405.00,-3.00,-488.00,-353.00
22.00,174.00,-4460.00,52.00,-349.00,-273.00
86.00,103.00,-4477.00,159.00,-271.00,-153.00
101.00,51.00,-4464.00,167.00,-170.00,-110.00
32.00,-7.00,-4481.00,219.00,-45.00,-224.00
15.00,58.00,-4461.00,319.00,104.00,-307.00
-36.00,201.00,-4388.00,105.00,260.00,-360.00
42.00,232.00,-4310.00,253.00,183.00,-214.00
86.00,321.00,-4238.00,311.00,27.00,69.00
171.00,196.00,-4306.00,230.00,-123.00,298.00
47.00,130.00,-4396.00,485.00,-326.00,481.00
140.00,-33.00,-4482.00,288.00,-326.00,411.00
47.00,-105.00,-4565.00,379.00,-224.00,164.00
87.00,-71.00,-4540.00,187.00,-194.00,-123.00
119.00,-33.00,-4516.00,165.00,-110.00,-318.00
139.00,68.00,-4514.00,319.00,-157.00,-328.00
114.00,155.00,-4553.00,402.00,-172.00,-236.00
121.00,143.00,-4570.00,276.00,-173.00,-157.00
151.00,74.00,-4628.00,193.00,-69.00,-119.00
196.00,48.00,-4561.00,199.00,59.00,-142.00
110.00,51.00,-4519.00,373.00,53.00,-109.00
57.00,78.00,-4423.00,236.00,76.00,-178.00
79.00,103.00,-4371.00,250.00,-119.00,-146.00
27.00,122.00,-4457.00,68.00,-310.00,-94.00
55.00,-1.00,-4555.00,-39.00,-419.00,-152.00
118.00,-11.00,-4663.00,147.00,-386.00,-242.00
143.00,26.00,-4658.00,38.00,-190.00,-362.00
35.00,86.00,-4632.00,229.00,25.00,-365.00
13.00,204.00,-4556.00,86.00,199.00,-315.00
129.00,183.00,-4443.00,214.00,102.00,-124.00
-14.00,217.00,-4460.00,36.00,15.00,73.00
-5.00,81.00,-4430.00,-271.00,-34.00,21.00
-3.00,116.00,-4454.00,-58.00,-131.00,-4.00
19.00,138.00,-4480.00,-148.00,-194.00,52.00
22.00,93.00,-4498.00,-424.00,-122.00,16.00
123.00,61.00,-4453.00,-199.00,-69.00,2.00
54.00,178.00,-4395.00,-109.00,-46.00,39.00
19.00,133.00,-4405.00,-234.00,-75.00,47.00
107.00,101.00,-4376.00,-53.00,-135.00,52.00
129.00,100.00,-4446.00,-156.00,-156.00,64.00
190.00,68.00,-4413.00,-154.00,-160.00,63.00
185.00,66.00,-4441.00,-136.00,-109.00,67.00
141.00,93.00,-4413.00,-214.00,-23.00,81.00
134.00,99.00,-4330.00,-103.00,-69.00,72.00
222.00,102.00,-4311.00,-12.00,-152.00,109.00
229.00,33.00,-4309.00,-83.00,-244.00,117.00
175.00,-29.00,-4375.00,-47.00,-265.00,30.00
150.00,-17.00,-4412.00,-26.00,-278.00,-70.00
171.00,34.00,-4382.00,-136.00,-295.00,-190.00
180.00,87.00,-4399.00,-52.00,-357.00,-188.00
194.00,152.00,-4377.00,-11.00,-417.00,-104.00
214.00,165.00,-4439.00,42.00,-519.00,71.00
152.00,125.00,-4504.00,-41.00,-508.00,165.00
152.00,11.00,-4526.00,-223.00,-430.00,104.00
158.00,-22.00,-4502.00,-2.00,-322.00,9.00
134.00,-28.00,-4534.00,-65.00,-203.00,-100.00
110.00,-8.00,-4444.00,65.00,-97.00,-225.00
140.00,79.00,-4320.00,60.00,-117.00,-260.00
160.00,113.00,-4322.00,-19.00,-193.00,-201.00
134.00,126.00,-4373.00,65.00,-270.00,-162.00
137.00,145.00,-4441.00,33.00,-253.00,-119.00
81.00,130.00,-4388.00,-26.00,-157.00,-109.00
133.00,86.00,-4391.00,-21.00,-104.00,-131.00
66.00,106.00,-4352.00,80.00,-165.00,-145.00
48.00,138.00,-4375.00,-221.00,-225.00,-154.00
121.00,88.00,-4371.00,-205.00,-302.00,-122.00
162.00,145.00,-4358.00,-148.00,-340.00,35.00
130.00,83.00,-4390.00,-309.00,-364.00,52.00
123.00,27.00,-4456.00,-199.00,-398.00,10.00
136.00,67.00,-4501.00,-137.00,-339.00,-17.00
90.00,-7.00,-4554.00,-132.00,-247.00,-151.00
102.00,36.00,-4558.00,-54.00,-72.00,-323.00
73.00,129.00,-4460.00,115.00,70.00,-352.00
97.00,195.00,-4349.00,127.00,75.00,-291.00
51.00,164.00,-4325.00,83.00,-3.00,-210.00
23.00,203.00,-4376.00,142.00,-97.00,-177.00
49.00,198.00,-4391.00,-15.00,-193.00,-147.00
61.00,175.00,-4400.00,-122.00,-293.00,-126.00
-3.00,171.00,-4477.00,-73.00,-391.00,-149.00
24.00,171.00,-4534.00,-177.00,-401.00,-141.00
49.00,154.00,-4553.00,-156.00,-328.00,-81.00
94.00,121.00,-4544.00,-131.00,-222.00,-2.00
88.00,74.00,-4505.00,-104.00,-129.00,-2.00
8.00,38.00,-4414.00,-80.00,-107.00,-32.00
1.00,33.00,-4409.00,-143.00,-189.00,-79.00
44.00,56.00,-4425.00,-163.00,-339.00,-115.00
116.00,54.00,-4496.00,-184.00,-478.00,-77.00
170.00,23.00,-4579.00,-322.00,-456.00,-67.00
123.00,-69.00,-4667.00,-353.00,-295.00,-150.00
182.00,-80.00,-4584.00,-283.00,-44.00,-310.00
263.00,-60.00,-4456.00,-111.00,32.00,-361.00
161.00,34.00,-4325.00,-193.00,-37.00,-388.00
141.00,-2.00,-4337.00,-98.00,-321.00,-471.00
163.00,107.00,-4416.00,-234.00,-524.00,-545.00
256.00,35.00,-4442.00,-320.00,-658.00,-654.00
202.00,129.00,-4569.00,-222.00,-670.00,-811.00
136.00,178.00,-4619.00,-288.00,-544.00,-994.00
206.00,351.00,-4586.00,-199.00,-361.00,-1146.00
153.00,442.00,-4519.00,-241.00,-183.00,-1250.00
41.00,636.00,-4434.00,-190.00,-131.00,-1390.00
-7.00,747.00,-4336.00,-73.00,-263.00,-1527.00
83.00,947.00,-4307.00,210.00,-544.00,-1564.00
-17.00,1168.00,-4332.00,-48.00,-735.00,-1555.00
